"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1797428059773243607","Mon Jun 03 12:10:00 +0000 2024","0","@collegemenfess mjb magang msib di luar kota kira bakal dapet dana transportasi ga ga???","1797601625902821415","","collegemenfess","in","","0","0","0","https://x.com/jendekchu/status/1797601625902821415","1487422120858505216","jendekchu"
"1797601486895214807","Mon Jun 03 12:09:26 +0000 2024","1","daftar magang msib udh ga keburu pake teknik teknik apalah itu yg penting sesuai jurusan + kotanya masih oke dan jalur langit ","1797601486895214807","","","in","West Java, Indonesia","0","0","0","https://x.com/expensivelord/status/1797601486895214807","1250765533965725703","expensivelord"
"1797593566300324010","Mon Jun 03 11:37:58 +0000 2024","0","Ogah pernah sama yang seumuran dan sama2 masih kuliah and he's definitely orang paling takut buat mulai sesuatu yang gua kenal?? Even diajak magang MSIB aja malah milih buat kerja di perusahaan pialang I cannot ","1797593566300324010","","","in","","0","0","0","https://x.com/takdirhaechan/status/1797593566300324010","1127518688750391296","takdirhaechan"
"1797583096654737915","Mon Jun 03 10:56:22 +0000 2024","0","Berharap di msib juga ga boleh. Emg aku cuma boleh berharap sama Allah dipermudah semua toh tujuanku magang karna sks wajib biar aku bisa maju sidang","1797583096654737915","","","in","","0","0","0","https://x.com/solfamlredo/status/1797583096654737915","1423926060509384707","solfamlredo"
"1797577709503262857","Mon Jun 03 10:35:00 +0000 2024","0","Jangan lewatkan kesempatan ini dan segera daftar. #magang #msib #magangmsib #partime #SEAMEOCECCEP #SEAMEO","1797577719783502052","","seameoceccep","in","Lembang, Indonesia","0","0","0","https://x.com/seameoceccep/status/1797577719783502052","894738694136930304","seameoceccep"
"1797576872353845425","Mon Jun 03 10:31:38 +0000 2024","1","Nut Teknik Elektro'21. Aktif banget di BEMF &amp; panit lainnya. Semester ini doi ambil magang MSIB di Jakarta jadi doi harus bolak-balik JKT-YKT karena ngejar matkul metopen juga. Juli besok doi KKN di Sumba &amp; setelah KKN langsung berangkat ke Jepang karena beliaulah penerima ","1797576874811629945","","winnytalk","in","","0","1","0","https://x.com/winnytalk/status/1797576874811629945","1787656801229676544","winnytalk"
"1797570603756748936","Mon Jun 03 10:06:43 +0000 2024","0","AAAAA MAMAAA MAU KETERIMA MAGANG MSIB","1797570603756748936","","","in","","0","0","0","https://x.com/syopikyut/status/1797570603756748936","1890623306","syopikyut"
"1797566449193828441","Mon Jun 03 09:54:51 +0000 2024","0","@collegemenfess kebetulan aku mentor nya anak anak magang msib terpantau obrolan tiap hari laporan km dah sampe mana ","1797567614354649324","","collegemenfess","in","","0","0","0","https://x.com/msoffice60k/status/1797567614354649324","352155090","msoffice60k"
"1797567042964578757","Mon Jun 03 09:52:34 +0000 2024","9","Arya Mahasiswa FEB #UGM Lolos Magang 4 Tempat Program MSIB Kampus Merdeka: Arya Yudhistira (21) mahasiswa program studi (prodi) Manajemen Fakultas Ekonomika dan Bisnis Universitas Gadjah Mada (FEB #UGM) lolos diterima magang di empat perusahaan https://t.co/B835Cpm5kE https://t.co/CNTs7tF3g4","1797567042964578757","https://pbs.twimg.com/media/GPI9s0faIAANJ5r.jpg","","in","Yogyakarta, Indonesia","0","1","1","https://x.com/UGMYogyakarta/status/1797567042964578757","151261945","UGMYogyakarta"
"1797564575602401347","Mon Jun 03 09:42:46 +0000 2024","0","kata gue carlos sainz suruh magang msib pskl klhk aja sekalian penempatan di luar jawa sebelum kembali ke f1","1797564575602401347","","","in","he/him 🏳️‍⚧️","1","0","0","https://x.com/kenjiheoni/status/1797564575602401347","1321720952674152448","kenjiheoni"
"1797549242451673207","Mon Jun 03 08:41:52 +0000 2024","0","Untuk informasi lebih lanjut dapat menghubungi nomor yang tertera atau melalui email operational@seameo-ceccep.org atau ajukan pertanyaan melalui DM! Jangan lewatkan kesempatan ini dan segera daftar. #magang #msib #magangmsib #partime #SEAMEOCECCEP","1797549247983997291","","seameoceccep","in","Lembang, Indonesia","0","0","0","https://x.com/seameoceccep/status/1797549247983997291","894738694136930304","seameoceccep"
"1797513529739854327","Mon Jun 03 07:10:23 +0000 2024","0","@worksfess Halo sender aku tertarik kebetulan ada pengalaman di sosmed n pernah magang sosmed msib juga","1797526226703450356","","worksfess","in","Floptropica","0","0","0","https://x.com/pegacion/status/1797526226703450356","1177757864800030720","pegacion"
"1797521256130224298","Mon Jun 03 06:50:38 +0000 2024","0","Hi Toyota Friends! Toyota-Astra Motor membuka lowongan magang MSIB untuk periode 6 Agustus - 20 Desember 2024! Inilah kesempatanmu untuk belajar dan berkembang bersama Toyota-Astra Motor. Bergabunglah dengan kami dan raih pengalaman berharga di berbagai bidang https://t.co/IW9CSKsmwG","1797521256130224298","https://pbs.twimg.com/media/GPIT83saMAAPc8o.jpg","","in","Depok, Jawa Barat","0","1","0","https://x.com/CDCFTUI/status/1797521256130224298","370463466","CDCFTUI"
"1797514315303637094","Mon Jun 03 06:48:01 +0000 2024","1","@pantoneblues iya jg sih di sisi lain gw bersyukur bs ikut di sem6 tp dipikir2 sedih liat mreka yg mau ngajuin magang lg di sem7 kan krn pgn ngerasain msib jg kek yaudah sih toh poinnya kan magang boleh asal ttp start TA di sem7 tp knp msib pengecualian anj? pdhl mitra yg sedomisili jg ada","1797520596139737095","","pantoneblues","in","","0","2","0","https://x.com/txtdarironil/status/1797520596139737095","3013158854","txtdarironil"
"1747526144872870208","Sun Jun 02 09:25:26 +0000 2024","0","@babunyaodii Kak kaloo mau tanyaa bolehh??","1797197824712642905","","babunyaodii","in","🐄🐄","0","0","0","https://x.com/dofriendss/status/1797197824712642905","1268211352398528512","dofriendss"
"1745657578187792846","Sun Jun 02 09:19:47 +0000 2024","0","@4mmakill4 kak wawancara pakek bahasa apa","1797196402751357374","","4mmakill4","in","🐄🐄","0","0","0","https://x.com/dofriendss/status/1797196402751357374","1268211352398528512","dofriendss"
"1797164888210772355","Sun Jun 02 08:31:17 +0000 2024","0","@gummykkami_ bukan program dr kampus ky MSIB atau merdeka belajar tp krn ada mk magang trs gua ambil magang yg unpaid tp dpt benefit gt brrti pas masi mhs masi oke lah krn dpt bene jg tp kl as pekerja baru ga etis ya?","1797184196139684200","","gummykkami_","in","she/her | 00'","0","1","0","https://x.com/moreinzh/status/1797184196139684200","1306033490069131264","moreinzh"
"1797182594657960152","Sun Jun 02 08:24:55 +0000 2024","0","worth it banget nyalon disini!!!!! https://t.co/h3BsUJ15g3","1797182594657960152","https://pbs.twimg.com/media/GPDgCDabcAAVayX.jpg","","in","","0","0","0","https://x.com/nomnommmms/status/1797182594657960152","1735704421420675072","nomnommmms"
"1797177450675511448","Sun Jun 02 08:04:28 +0000 2024","0","Magang msib magang di pemerintahan yes or no?","1797177450675511448","","","in","Blubur Limbangan, Indonesia","0","0","0","https://x.com/aaldii_/status/1797177450675511448","1176412780292792320","aaldii_"
"1797058973524435218","Sun Jun 02 07:57:31 +0000 2024","0","@praditavanjava 500m","1797175702216933829","","praditavanjava","und","","0","0","0","https://x.com/nomnommmms/status/1797175702216933829","1735704421420675072","nomnommmms"
"1796819789224247424","Sun Jun 02 07:56:51 +0000 2024","0","@collegemenfess sinii","1797175530477031431","","collegemenfess","tr","","0","0","0","https://x.com/nomnommmms/status/1797175530477031431","1735704421420675072","nomnommmms"
"1796499989096812596","Sun Jun 02 07:32:35 +0000 2024","0","@kiranabluu kamu magang dimana nder? MSIB apa magang mandiri?","1797169426548375736","","kiranabluu","in","","0","0","0","https://x.com/naadaanff/status/1797169426548375736","1142297954360782849","naadaanff"
"1797166074011722017","Sun Jun 02 07:19:16 +0000 2024","9","!promosi haloo kakak2 yg lagi bingung career preparation for msib/magang mandiri/work life bisa bgtt ikut acara ini. cuma 25k udh dpt banyak bgt benefitnya! https://t.co/8uuzXUX8PK","1797166074011722017","https://pbs.twimg.com/media/GPDRBGFawAABTbn.jpg","","in","Denpasar, Bali","1","0","5","https://x.com/unudmenfess/status/1797166074011722017","1275441115403939840","unudmenfess"
"1797145932053786857","Sun Jun 02 06:03:53 +0000 2024","0","8. Medan Gak pernah ku banyangkan wak kalo bakalan tinggal di kota ini lumayan sekitar 5 bulan. Yash aku dapet magang MSIB di medan walaupun kamu jauuuh banyak banget kenangannya dan kalo ditanya mau balik lagi AKU MAUUUUU","1797147105347457160","","seaweddchezy","in","","0","1","0","https://x.com/seaweddchezy/status/1797147105347457160","1501560832010092545","seaweddchezy"
"1797137428609970569","Sun Jun 02 05:25:26 +0000 2024","0","Dari kemaren merenungi diri mau dimana magang msib nya susah bgt tolong nyari buat biologi ","1797137428609970569","","","in","","0","0","0","https://x.com/yaelahbcttt/status/1797137428609970569","1654733430058545152","yaelahbcttt"
"1797113268139630607","Sun Jun 02 03:49:26 +0000 2024","0","info paid magang diluar dr msib dong #magang","1797113268139630607","","","in","","0","0","0","https://x.com/Jungkookvbn/status/1797113268139630607","1319856923567505408","Jungkookvbn"
"1797113103584543123","Sun Jun 02 03:48:47 +0000 2024","3","Punten ceritain pengalaman nyiapin persiapan ngelamar magang msib dong apakah mahasiswa yang pengalaman kurang bisa keterima? sender gaada pengalaman kepanitiaan ada organisasi sekali dan ikut beberapa sertifikasi online gitu terus belum pernah ikut magang kalau (cont..)","1797113103584543123","","","in","Institut Pertanian Bogor","0","1","0","https://x.com/ipb_menfess/status/1797113103584543123","1275797744955715586","ipb_menfess"
"1797078918752882794","Sun Jun 02 01:32:58 +0000 2024","0","Be ready to take a leap into the beginning of your career path with CIMB Niaga! Check this post for more information and don t forget to register before it s too late⏱️ #kampusmerdeka #msib #magang #teamcimbniaga https://t.co/81fIIiRMkg","1797078925430198407","https://pbs.twimg.com/media/GPCBghTacAAVUW1.jpg","KampusUpdate","en","Indonesia","0","0","0","https://x.com/KampusUpdate/status/1797078925430198407","607941256","KampusUpdate"
"1796743732609573354","Sat Jun 01 18:48:51 +0000 2024","0","@txtnyacc @worksfess Njir kak? semangatt yaa gw semacam kenak sengat listrik kejadian hampir sama gw magang bukan top company tapi gw alumni msib juga dan punya sertif ada organisasi juga dan nilai ga jelek2 amat cuma cumlaude aja = nganggur 1tahun","1796977227021836433","","txtnyacc","in","","0","1","0","https://x.com/smile_girl_s/status/1796977227021836433","1708107541744590848","smile_girl_s"
"1796949549703102495","Sat Jun 01 17:05:32 +0000 2024","0","@nichaassh @taudehkak Kak ready kan","1796951226955051346","","nichaassh","in","🐄🐄","0","0","0","https://x.com/dofriendss/status/1796951226955051346","1268211352398528512","dofriendss"
"1796881769167487188","Sat Jun 01 15:47:53 +0000 2024","0","@UNY_Base Bisa ke kkn sama magang. Kalau caranya ngga tau. Tapi dosen pernah sosialisasi mengenai kampus merdeka. Stupen cuma bisa ke kkn Msib bisa ke kkn magang","1796931683100594239","","UNY_Base","in","","0","0","0","https://x.com/awanXlangit/status/1796931683100594239","1226286652684812288","awanXlangit"
"1796921767593979938","Sat Jun 01 15:08:29 +0000 2024","0","Temen2 pejuang msib yg lagi pengen daftar magang msib batch 7 dan butuh mentoring cv aku bisa ya Aku alumni msib + skrg udah full time di multinational comp:) 1. Review CV 2. Upgrade CV 3. Diskusi;) Lets discuss ntr ada meeting jg. WA ya link di bio #zonauang #zonajajan","1796921767593979938","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/mentoringkerja/status/1796921767593979938","1687862205495275520","mentoringkerja"
"1796900775094108555","Sat Jun 01 13:45:04 +0000 2024","1","guys mau nnyk dong yang udh pernah daftar MSIB jadi kan bpjs gua tu gk aktif. Jadi karna ketololan gua gua kirim aja itu untuk buat surat rekomendasi gitu nah itu kira aman gk guys?. Trs apakah bpjs itu kepake atau perlu banget buat magang gitu? #MSIB #KampusMerdeka #Magang","1796900775094108555","","","in","Sumatera Utara, Indonesia","0","2","0","https://x.com/abdraiin/status/1796900775094108555","1579476987638296576","abdraiin"
"1796886603513880865","Sat Jun 01 12:48:45 +0000 2024","0","aku masih open jasa review proofread cv utk msib batch 7 yaa. aku alumni msib batch 4&amp;5. cv-ku jg tembus di bbrp perusahaan besar kaya Nestle Lazada Kompas GoTo Telkom dll. utk fee 5k-25k udh tmsk free konsul &amp; revisi sepuasnya tanpa limit. #zonauang kampus merdeka magang","1796886603513880865","","","in","ba","0","2","0","https://x.com/zsylsn/status/1796886603513880865","1494030883036164096","zsylsn"
"1796858975826387446","Sat Jun 01 11:20:56 +0000 2024","0","@unesa_fess studpen kan MSIB versi ga magang ","1796864502476292297","","unesa_fess","in","I am a gurl, yoo!! 🙋‍♀️","0","0","0","https://x.com/sideofdeepblue/status/1796864502476292297","1315152472269185024","sideofdeepblue"
"1796860021910741387","Sat Jun 01 11:03:21 +0000 2024","0","Selamat kepada mahasiswa/i UKRIDA yang berhasil lolos Magang &amp; Studi Independen Bersertifikat (MSIB) angkatan 6! Teruslah berprestasi dan bawa bangga almamater UKRIDA. Ukridian Bangga! UKRIDA Lead to Impact. https://t.co/MUQM5E2UFg","1796860077686903117","https://pbs.twimg.com/media/GO-6tx9aUAA8m_I.jpg","UKRIDA","in","Jakarta","0","0","0","https://x.com/UKRIDA/status/1796860077686903117","190177759","UKRIDA"
"1796547969015292296","Sat Jun 01 11:02:16 +0000 2024","0","@collegemenfess jangan cinlok biar seru","1796859807582032336","","collegemenfess","in","","0","0","0","https://x.com/nomnommmms/status/1796859807582032336","1735704421420675072","nomnommmms"
"1796835206802113012","Sat Jun 01 11:00:30 +0000 2024","0","@FOODFESS2 eh cantik amat","1796859363245879755","","FOODFESS2","in","","0","0","0","https://x.com/nomnommmms/status/1796859363245879755","1735704421420675072","nomnommmms"
"1796858975826387446","Sat Jun 01 10:58:58 +0000 2024","3","!nesa daftar magang msib sama studi independen bersamaan itu boleh kah? tapi nanti yang dijalanin salah satu gitu","1796858975826387446","","","in","Surabaya","0","3","0","https://x.com/unesa_fess/status/1796858975826387446","1650147576577134592","unesa_fess"
"1796836222637408692","Sat Jun 01 09:28:33 +0000 2024","0","Ya Allah tiap menit di twitter ad aja lewat kelakuan org bodoh","1796836222637408692","","","in","🐄🐄","0","0","0","https://x.com/dofriendss/status/1796836222637408692","1268211352398528512","dofriendss"
"1740008849434935319","Sat Jun 01 08:19:12 +0000 2024","0","@RI7648017452687 Mjb kak kakak jadinya magang di dibimbing nggak? Aku mau apply MSIB batch 7 di dibimbing tapi maju mundur :(","1796818769588965503","","RI7648017452687","in","harshwords ‼️","0","0","0","https://x.com/krezirij/status/1796818769588965503","1102739134626426880","krezirij"
"1796812348667359711","Sat Jun 01 07:53:41 +0000 2024","0","work! kakak kakak anak HI yang sudah pernah/sedang magang lebih baik ambil posisi magang sebagai apa yaa aku bingung karena magang msib dikit yang spesifik jurusan HI :( thanks a lottt (oiya aku banyak pengalaman di sekretaris dan administrasi)","1796812348667359711","","","in","","0","1","0","https://x.com/worksfess/status/1796812348667359711","1244597361826885636","worksfess"
"1796803110607982728","Sat Jun 01 07:16:59 +0000 2024","34","haloo semuaa karena aku peserta magang msib batch 6 di detikcom kemarin jadi aku mau buka jasa proofread cv dan porto buat msib 45k aja revisi sampe bener kalo cv doang 25k. nanti aku kasi bonus template cv profesional dan pdf interview #msib #msibbatch6 #msibbatch7 https://t.co/6zSGdLlcRz","1796803110607982728","https://pbs.twimg.com/media/GO-G55Zb0AAXs9Z.jpg","","in","","0","13","5","https://x.com/akunnyaanisaa/status/1796803110607982728","1786253182752235520","akunnyaanisaa"
"1796802894576181578","Sat Jun 01 07:16:07 +0000 2024","0","Masih open yaa buat temen2 yang lagi lamar kerjaan atau magang (msib etc) dan struggle dalam perbaikan CV bisa di aku yak Aku open lengkap dgn meeting 1. Review CV 2. Upgrade CV 3. Diskusi Aku kerja di multinational comp. WA y link di bio #zonauang #zonajajan","1796802894576181578","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/mentoringcv/status/1796802894576181578","1658154716961071104","mentoringcv"
"1796766078888243537","Sat Jun 01 04:49:50 +0000 2024","0","rek! ada yg bisa ditanyain tentang magang msib?","1796766078888243537","","","in","Surabaya","0","1","0","https://x.com/unesa_fess/status/1796766078888243537","1650147576577134592","unesa_fess"
